pi0_s1,pi0_s2,pi1_s1,D_ts,phi,ny,x1,sty_ts,D_os,x_os,sty_os,pi0_ratio,pi1_ratio,TS_adv,errors
0.02,0.125,0.092741935483871,0.04,0.9099999999999999,0.8099999999999998,20.892989843539233,2.074951903021847,0.22,20.058801638828072,0.8104402920203924,0.16,0.6900000000000001,1.5602773251180322,
0.02,0.125,0.5535714285714289,0.26,0.9699999999999999,0.01,16.4984350353956,2.650031666069285,0.26,16.189198342175388,2.6538721568066093,0.16,0.93,-0.001447127257985792,
0.02,0.11764705882352941,0.0017361111111111114,0.03,0.8699999999999999,0.8499999999999999,21.79878663729451,1.9628785548760075,0.14,22.06161427083276,0.44659448332970486,0.17,0.04,3.3952145137155307,
0.02,0.125,0.33712121212121215,0.06,0.9499999999999998,0.7299999999999999,19.050592947150662,2.1203959402210972,0.25,17.54744131396344,1.8298524976265664,0.16,0.89,0.15877970654540952,
0.02,0.11764705882352941,0.00042087542087542097,0.03,0.8699999999999999,0.8499999999999999,21.808008659981827,1.9629603370692494,0.13,22.076777329291495,0.442743451069335,0.17,0.01,3.433629300056759,
0.02,0.125,0.4212962962962965,0.25,0.9899999999999999,0.48999999999999994,18.006143496119762,2.176717671887178,0.25,17.240226503419844,2.1606154233684047,0.16,0.91,0.007452621296977435,
0.02,0.11764705882352941,0.005149812734082397,0.03,0.8699999999999999,0.8499999999999999,21.77485889850929,1.9626640620969975,0.15,22.000382262179905,0.4570023225528662,0.17,0.11,3.2946478939829804,
0.02,0.125,2.041666666666665,0.27,0.9699999999999999,0.01,11.304941554174247,6.506323591889269,0.27,11.46128518291393,6.5472591607395785,0.16,0.98,-0.0062523214440293184,
0.02,0.11764705882352941,0.004120879120879121,0.03,0.8699999999999999,0.8499999999999999,21.782069774098392,1.962729048986591,0.15,22.008213053385745,0.4537682389166484,0.17,0.09,3.325399798083091,
0.02,0.125,0.07407407407407407,0.03,0.8699999999999999,0.8499999999999999,21.295176101901564,2.0735290430222393,0.22,20.14941827788811,0.7313492560122351,0.16,0.64,1.8352104360212138,
0.02,0.125,0.13194444444444445,0.04,0.9099999999999999,0.8099999999999998,20.646240044436812,2.079907957143243,0.23,19.43506842791972,0.9785017090445693,0.16,0.76,1.12560482819607,
0.02,0.11764705882352941,0.003136200716845879,0.03,0.8699999999999999,0.8499999999999999,21.788971524761553,1.9627909699783481,0.14,22.050744553143122,0.45069666958529986,0.17,0.07,3.355015473676284,
0.02,0.125,0.30555555555555564,0.06,0.9499999999999998,0.7299999999999999,19.221973366236902,2.104886175158633,0.25,17.65991152323517,1.7022192496007236,0.16,0.88,0.23655408999302519,
0.02,0.125,0.18981481481481488,0.04,0.9099999999999999,0.8099999999999998,20.284840540154356,2.086230111645717,0.24,18.67735618330191,1.224404460905348,0.16,0.8200000000000001,0.7038733345541055,
0.02,0.11764705882352941,0.002192982456140351,0.03,0.8699999999999999,0.8499999999999999,21.79558359588588,1.9628500340065982,0.14,22.058066449899762,0.44793354238173644,0.17,0.05,3.3820117233681612,
0.02,0.125,0.11265432098765431,0.04,0.9099999999999999,0.8099999999999998,20.76752099681733,2.0775437011765185,0.23,19.51880880188231,0.8961181510123436,0.16,0.73,1.318381453192885,
0.02,0.11764705882352941,0.000850340136054422,0.03,0.8699999999999999,0.8499999999999999,21.804997201707266,1.9629336855915485,0.14,22.068495071918072,0.44399710323263747,0.17,0.02,3.4210506584387472,
0.02,0.125,0.27884615384615385,0.05,0.9299999999999998,0.7699999999999999,19.562423673430743,2.0947217549236483,0.25,17.753661111937184,1.5927082516766724,0.16,0.87,0.3151948906640607,
0.02,0.125,0.6527777777777785,0.26,0.9899999999999999,0.01,15.860318785650763,2.9985915204121003,0.26,15.860318785650763,3.009054925166522,0.16,0.9400000000000001,-0.00347730600292806,
0.02,0.125,0.14772727272727276,0.04,0.9099999999999999,0.8099999999999998,20.547269970042034,2.0817419871807243,0.23,19.36581939048792,1.0453141148274732,0.16,0.78,0.9914989739943494,
0.02,0.11764705882352941,0.010416666666666668,0.03,0.8699999999999999,0.8499999999999999,21.7379659657416,1.9623269464136792,0.17,21.790774287570407,0.47440331521898077,0.17,0.2,3.136410694153528,
0.02,0.11764705882352941,0.0012886597938144332,0.03,0.8699999999999999,0.8499999999999999,21.80192383656075,1.9629064316463098,0.14,22.065089748246425,0.44528261012569453,0.17,0.03,3.4082261175486277,
0.02,0.125,0.1666666666666667,0.04,0.9099999999999999,0.8099999999999998,20.428882341094695,2.0838311191347465,0.24,18.766846433660938,1.1260107860196562,0.16,0.8,0.8506315792061783,
0.02,0.125,0.9999999999999992,0.26,0.9699999999999999,0.01,14.489228475612078,4.099183851106599,0.26,14.702523931296907,4.116706700763132,0.16,0.96,-0.004256521275436964,
0.02,0.11764705882352941,0.004629629629629629,0.03,0.8699999999999999,0.8499999999999999,21.77850425943348,1.9626969526136941,0.15,22.00434071906216,0.4553676065472586,0.17,0.1,3.3101374019453953,
0.02,0.11764705882352941,0.0,0.03,0.8699999999999999,0.8499999999999999,21.810960061875864,1.9629864055688269,0.13,22.080089334159055,0.4416017866831811,0.17,0.0,3.4451505060986864,
0.02,0.11764705882352941,0.003623188405797102,0.03,0.8699999999999999,0.8499999999999999,21.785558035273933,1.96276037920625,0.15,22.012002044303884,0.45220308547537336,0.17,0.08,3.340440041763361,
0.02,0.11764705882352941,0.006226053639846744,0.03,0.8699999999999999,0.8499999999999999,21.76731767392886,1.9625957797756104,0.15,21.992195232545143,0.460382592727274,0.17,0.13,3.262966955699458,
0.02,0.125,0.1567460317460318,0.04,0.9099999999999999,0.8099999999999998,20.490839710617685,2.082751559086297,0.24,18.804769484768826,1.0835129084081088,0.16,0.79,0.9222212702073518,
0.02,0.11764705882352941,0.0026595744680851063,0.03,0.8699999999999999,0.8499999999999999,21.792312619263864,1.9628208467958823,0.14,22.054444003603155,0.4493006411372345,0.17,0.06,3.3686135008126055,
0.02,0.125,4.1249999999999964,0.28,0.9899999999999999,0.01,7.810190124189966,9.094868772242656,0.28,7.8101901241899645,9.176973395923204,0.16,0.99,-0.008946808510638449,
0.02,0.11764705882352941,0.008534136546184741,0.03,0.8699999999999999,0.8499999999999999,21.751149110599663,1.962448291871827,0.16,21.907821108616076,0.46807071605557243,0.17,0.17,3.1926320629698015,
0.02,0.11764705882352941,0.012445887445887446,0.03,0.8699999999999999,0.8499999999999999,21.723760063991016,1.962195101195562,0.17,21.776311600676276,0.48160057095218595,0.17,0.23,3.07432054599946,
0.02,0.11764705882352941,0.011752136752136754,0.03,0.8699999999999999,0.8499999999999999,21.728616249113326,1.9622402975966093,0.17,21.781255368742375,0.47914107696838193,0.17,0.22,3.0953288956398444,
0.02,0.11764705882352941,0.005681818181818182,0.03,0.8699999999999999,0.8499999999999999,21.771130981320276,1.962630348083668,0.15,21.996334778688073,0.458673571805598,0.17,0.12,3.278926166069799,
0.02,0.11764705882352941,0.015410958904109592,0.03,0.8699999999999999,0.8499999999999999,21.70301125285543,1.9620005287557818,0.18,21.61103813280813,0.4921691903533359,0.17,0.27,2.986435086168704,
0.02,0.11764705882352941,0.013157894736842106,0.03,0.8699999999999999,0.8499999999999999,21.718776668162963,1.962148585279917,0.17,21.77123853981655,0.4841235938459207,0.17,0.24,3.052991034153975,
0.02,0.11764705882352941,0.014639639639639641,0.03,0.8699999999999999,0.8499999999999999,21.70840773784838,1.9620513616602409,0.17,21.7606837301099,0.48937033118276435,0.17,0.26,3.0093386064458345,
0.02,0.11764705882352941,0.0205223880597015,0.03,0.8699999999999999,0.8499999999999999,21.667268052328033,1.9616598572800883,0.18,21.576366525445184,0.5112310725245408,0.17,0.33,2.8371295539472947,
0.02,0.11764705882352941,0.02895480225988701,0.03,0.8699999999999999,0.8499999999999999,21.608376609247884,1.9610837845283227,0.19,21.33036283640125,0.5439543799593569,0.17,0.41000000000000003,2.6052357638426415,
0.02,0.11764705882352941,0.01785714285714286,0.03,0.8699999999999999,0.8499999999999999,21.685901495169993,1.961838313655012,0.18,21.59444349217574,0.5012995810683654,0.17,0.3,2.913504793827992,
0.02,0.11764705882352941,0.025537634408602152,0.03,0.8699999999999999,0.8499999999999999,21.632230241250433,1.9613193009822105,0.19,21.35213459313059,0.5306464632083127,0.17,0.38,2.6960941737442004,
0.02,0.11764705882352941,0.00977366255144033,0.03,0.8699999999999999,0.8499999999999999,21.742468404435428,1.9623684990338381,0.16,21.898652618230646,0.47221785892810114,0.17,0.19,3.1556422780965256,
0.02,0.11764705882352941,0.03549382716049383,0.03,0.8699999999999999,0.8499999999999999,21.562777390608495,1.9606254825430083,0.2,21.04414244249298,0.5702702797687913,0.17,0.46,2.4380635851090093,
0.02,0.11764705882352941,0.009146341463414634,0.03,0.8699999999999999,0.8499999999999999,21.74686147499057,1.962408932912235,0.16,21.903292276302754,0.470119443979181,0.17,0.18,3.1742773204656887,
0.02,0.11764705882352941,0.02146464646464647,0.03,0.8699999999999999,0.8499999999999999,21.660682653211534,1.9615963439572568,0.19,21.378076427351825,0.5147473705424234,0.17,0.34,2.8107942968027073,
0.02,0.11764705882352941,0.011075949367088606,0.03,0.8699999999999999,0.8499999999999999,21.733350027824024,1.9622842288492304,0.17,21.78607471975819,0.4767427426807845,0.17,0.21,3.116023282945135,
0.02,0.11764705882352941,0.04336734693877551,0.03,0.8699999999999999,0.8499999999999999,21.50795819272839,1.9600608318611499,0.21,20.687830270497535,0.6021636310876961,0.17,0.51,2.2550302453847406,
0.02,0.11764705882352941,0.006782945736434109,0.03,0.8699999999999999,0.8499999999999999,21.76341601130508,1.962560324840388,0.16,21.920780961395565,0.46220561406973587,0.17,0.14,3.246076345892857,
0.02,0.11764705882352941,0.016203703703703706,0.03,0.8699999999999999,0.8499999999999999,21.69746561773394,1.9619481254302207,0.18,21.605659894925367,0.4951297059253731,0.17,0.28,2.9624932658068577,
0.02,0.11764705882352941,0.02243589743589744,0.03,0.8699999999999999,0.8499999999999999,21.653895840857963,1.9615306473763339,0.19,21.371891186920386,0.5185423598877799,0.17,0.35000000000000003,2.782778031482014,
0.02,0.11764705882352941,0.05995934959349593,0.03,0.8699999999999999,0.8499999999999999,21.392772089787705,1.9588278719640881,0.21,20.59871432490511,0.6713422443086452,0.17,0.59,1.9177783590563533,
0.02,0.11764705882352941,0.007936507936507938,0.03,0.8699999999999999,0.8499999999999999,21.755335058262233,1.9624866175056686,0.16,21.91224303652294,0.46606993125302765,0.17,0.16,3.210712783443311,
0.02,0.11764705882352941,0.07407407407407407,0.04,0.9099999999999999,0.8099999999999998,21.01077393444557,1.958497091372637,0.22,20.14941827788811,0.7313492560122351,0.17,0.64,1.67792313354028,
0.02,0.11764705882352941,0.007352941176470589,0.03,0.8699999999999999,0.8499999999999999,21.7594228896644,1.9625239493155322,0.16,21.916561798646445,0.4641154263242777,0.17,0.15,3.228525573602278,
0.02,0.11764705882352941,0.03273809523809524,0.03,0.8699999999999999,0.8499999999999999,21.581986560032167,1.9608198271332076,0.2,21.06037546763492,0.5591028249145936,0.17,0.44,2.507082668438913,
0.02,0.11764705882352941,0.0234375,0.03,0.8699999999999999,0.8499999999999999,21.646898246327353,1.961462655706082,0.19,21.365512060472266,0.5224535371037359,0.17,0.36,2.754329364060987,
0.02,0.11764705882352941,0.057539682539682536,0.03,0.8699999999999999,0.8499999999999999,21.409540147389272,1.9590111548078093,0.21,20.611750075278657,0.6612936482485235,0.17,0.58,1.96239221410393,
0.02,0.11764705882352941,0.06517094017094018,0.03,0.8699999999999999,0.8499999999999999,21.356692699393626,1.9584292558158367,0.22,20.19229492137742,0.6933550841592632,0.17,0.61,1.824568969867086,
0.02,0.11764705882352941,0.03846153846153846,0.03,0.8699999999999999,0.8499999999999999,21.542103422035282,1.9604142656491406,0.2,21.02664739693083,0.5822763894534692,0.17,0.48,2.3668105064146707,
0.02,0.11764705882352941,0.030172413793103443,0.03,0.8699999999999999,0.8499999999999999,21.599881008749385,1.9609991970818343,0.19,21.322603703995807,0.5486894142795473,0.17,0.42,2.573969437075272,
0.02,0.11764705882352941,0.027777777777777783,0.03,0.8699999999999999,0.8499999999999999,21.616591020876466,1.9611652203690169,0.19,21.337862662594883,0.5393737506378151,0.17,0.4,2.6360041956990274,
0.02,0.11764705882352941,0.03409090909090909,0.03,0.8699999999999999,0.8499999999999999,21.572555189772377,1.9607246383449584,0.2,21.052408045410687,0.5645873066723776,0.17,0.45,2.472845767470895,
0.02,0.11764705882352941,0.018719806763285027,0.03,0.8699999999999999,0.8499999999999999,21.67986939367108,1.9617807468352388,0.18,21.58859204876202,0.5045160098351994,0.17,0.31,2.8884410179095332,
0.02,0.11764705882352941,0.07094594594594594,0.03,0.8699999999999999,0.8499999999999999,21.3167725639323,1.9579815680589445,0.22,20.164509154675525,0.7180200219266216,0.17,0.63,1.7269177853915632,
0.02,0.11764705882352941,0.013888888888888888,0.03,0.8699999999999999,0.8499999999999999,21.71366100287306,1.9621006923721163,0.17,21.766031052545298,0.48671263881386007,0.17,0.25,3.031332938371687,
0.02,0.11764705882352941,0.14772727272727276,0.04,0.9099999999999999,0.8099999999999998,20.547269970042034,1.970378805600445,0.23,19.36581939048792,1.0453141148274732,0.17,0.78,0.8849633594832418,
0.02,0.11764705882352941,0.09722222222222227,0.04,0.9099999999999999,0.8099999999999998,20.864740372241705,1.9624652028614384,0.23,19.585034232955394,0.8296438112571385,0.17,0.7000000000000001,1.3654310153748561,
0.02,0.11764705882352941,0.1776315789473685,0.04,0.9099999999999999,0.8099999999999998,20.360555921651248,1.9746366829940383,0.24,18.724627070989868,1.1727529586567345,0.17,0.81,0.6837618429509464,
0.02,0.11764705882352941,0.026639344262295087,0.03,0.8699999999999999,0.8499999999999999,21.624537953491654,1.9612436734528131,0.19,21.345115937077164,0.5349400981771593,0.17,0.39,2.666286524670462,
0.02,0.11764705882352941,0.05303030303030304,0.03,0.8699999999999999,0.8499999999999999,21.440817582507385,1.9593496231250889,0.21,20.636008775759688,0.6425302732452449,0.17,0.56,2.049427715256044,
0.02,0.11764705882352941,0.017018779342723007,0.03,0.8699999999999999,0.8499999999999999,21.69176457075952,1.9618940793282202,0.18,21.6001304991255,0.4981720238354648,0.17,0.29,2.9381859788581597,
0.02,0.11764705882352941,0.050925925925925944,0.03,0.8699999999999999,0.8499999999999999,21.45542588164209,1.9595061662488034,0.21,20.647313429395897,0.6337578149856242,0.17,0.55,2.09188481769373,
0.02,0.11764705882352941,0.0773809523809524,0.04,0.9099999999999999,0.8099999999999998,20.9899027313788,1.959078166598032,0.22,20.13343500354943,0.7454164626314136,0.17,0.65,1.6281659512619835,
0.02,0.11764705882352941,0.06249999999999999,0.03,0.8699999999999999,0.8499999999999999,21.375177106804294,1.95863419726786,0.22,20.20511253319571,0.6819225479953551,0.17,0.6,1.8722238368941588,
0.02,0.11764705882352941,0.0369496855345912,0.03,0.8699999999999999,0.8499999999999999,21.552633760029668,1.9605221137434152,0.2,21.035561662519832,0.5761627109451187,0.17,0.47000000000000003,2.402723009490562,
0.02,0.11764705882352941,0.019607843137254905,0.03,0.8699999999999999,0.8499999999999999,21.673660860715867,1.9617212921402054,0.18,21.582568944318684,0.5078251516310279,0.17,0.32,2.862985686785241,
0.02,0.11764705882352941,0.024470899470899473,0.03,0.8699999999999999,0.8499999999999999,21.639679911337495,1.9613922494875555,0.19,21.35892980774201,0.5264863187397782,0.17,0.37,2.725438211162702,
0.02,0.11764705882352941,0.06798245614035088,0.03,0.8699999999999999,0.8499999999999999,21.337249928083594,1.958212074485445,0.22,20.17877981870688,0.7053722594521659,0.17,0.62,1.7761399009457914,
0.02,0.11764705882352941,0.0451388888888889,0.03,0.8699999999999999,0.8499999999999999,21.4956374448396,1.9599319179002646,0.21,20.67834669381089,0.6095804285779669,0.17,0.52,2.2152146394732624,
0.02,0.11764705882352941,0.21874999999999997,0.04,0.9099999999999999,0.8099999999999998,20.105961505739838,1.9800380458443039,0.24,18.56366336141766,1.3458655937027804,0.17,0.84,0.4712004342103522,
0.02,0.11764705882352941,0.125,0.04,0.9099999999999999,0.8099999999999998,20.689864890374817,1.9669367730928975,0.23,19.465332715871575,0.9489349698987392,0.17,0.75,1.0727835262544803,
0.02,0.11764705882352941,0.04003267973856209,0.03,0.8699999999999999,0.8499999999999999,21.531163884820682,1.960301649545868,0.2,21.017379896264867,0.5886240055914703,0.17,0.49,2.330312102334473,
0.02,0.11764705882352941,0.10201149425287356,0.04,0.9099999999999999,0.8099999999999998,20.834553737684907,1.9632580299588327,0.23,19.564557627649354,0.850327396891369,0.17,0.71,1.30882603234486,
0.02,0.11764705882352941,0.30555555555555564,0.06,0.9499999999999998,0.7299999999999999,19.221973366236902,2.006868244794771,0.25,17.65991152323517,1.7022192496007236,0.17,0.88,0.178971654365621,
0.02,0.11764705882352941,0.1666666666666667,0.04,0.9099999999999999,0.8099999999999998,20.428882341094695,1.9731095810934163,0.24,18.766846433660938,1.1260107860196562,0.17,0.8,0.7523007821871546,
0.02,0.11764705882352941,0.7916666666666679,0.26,0.9899999999999999,0.01,15.394710296108524,3.4598026640914648,0.26,15.394710296108519,3.4766387418711786,0.17,0.9500000000000001,-0.0048426307792487355,
0.02,0.11764705882352941,0.08854166666666669,0.04,0.9099999999999999,0.8099999999999998,20.919481627753076,1.9610040006306082,0.22,20.079270910307162,0.7927128828131681,0.17,0.68,1.4737884840112923,
0.02,0.11764705882352941,0.11265432098765431,0.04,0.9099999999999999,0.8099999999999998,20.76752099681733,1.9649867914209742,0.23,19.51880880188231,0.8961181510123436,0.17,0.73,1.1927764650243176,
0.02,0.11764705882352941,0.04166666666666667,0.03,0.8699999999999999,0.8499999999999999,21.51979088167366,1.9601839519344488,0.2,21.007737826055312,0.5952192384049004,0.17,0.5,2.2932133665360888,
0.02,0.11764705882352941,0.04891304347826088,0.03,0.8699999999999999,0.8499999999999999,21.469406133250995,1.9596550492790055,0.21,20.658116779435524,0.6253571220731299,0.17,0.54,2.1336575216134523,
0.02,0.11764705882352941,0.031432748538011694,0.03,0.8699999999999999,0.8499999999999999,21.591089557962675,1.9609112764526795,0.2,21.06806050851174,0.5538066197997676,0.17,0.43,2.540786993773494,
0.02,0.11764705882352941,0.2361111111111111,0.04,0.9099999999999999,0.8099999999999998,19.999333290447918,1.982175751087227,0.24,18.49455868312632,1.4179161657063515,0.17,0.85,0.39794989226304733,
0.02,0.11764705882352941,0.08088235294117647,0.04,0.9099999999999999,0.8099999999999998,20.967806168032425,1.9596881664751948,0.22,20.116478491765463,0.7602845547623125,0.17,0.66,1.5775719817007876,
0.02,0.11764705882352941,0.092741935483871,0.04,0.9099999999999999,0.8099999999999998,20.892989843539233,1.9617149705683714,0.22,20.058801638828072,0.8104402920203924,0.17,0.6900000000000001,1.4205545922178935,
0.02,0.1111111111111111,0.000850340136054422,0.03,0.8699999999999999,0.8499999999999999,21.804997201707266,1.8575428657832966,0.14,22.068495071918072,0.44399710323263747,0.18000000000000002,0.02,3.1836823985088376,
0.02,0.11764705882352941,0.5535714285714289,0.26,0.9699999999999999,0.01,16.4984350353956,2.64885493945279,0.26,16.189198342175388,2.6538721568066093,0.17,0.93,-0.0018905271457599904,
0.02,0.11764705882352941,1.3472222222222212,0.27,0.9899999999999999,0.01,13.204112156634421,5.031786166807451,0.27,13.204112156634418,5.067078040108456,0.17,0.97,-0.006964935811458184,
0.02,0.1111111111111111,0.0026595744680851063,0.03,0.8699999999999999,0.8499999999999999,21.792312619263864,1.8574913358027738,0.14,22.054444003603155,0.4493006411372345,0.18000000000000002,0.06,3.1341835860755456,
0.02,0.11764705882352941,4.1249999999999964,0.28,0.9899999999999999,0.01,7.810190124189966,9.09430023634391,0.28,7.8101901241899645,9.176973395923204,0.17,0.99,-0.009008760951189076,
0.02,0.1111111111111111,0.0,0.03,0.8699999999999999,0.8499999999999999,21.810960061875864,1.8575667652697605,0.13,22.080089334159055,0.4416017866831811,0.18000000000000002,0.0,3.206429460400795,
0.02,0.11764705882352941,0.04698581560283689,0.03,0.8699999999999999,0.8499999999999999,21.48279788638378,1.9597968047357404,0.21,20.668451290214577,0.6173050744391217,0.17,0.53,2.174762181432569,
0.02,0.11764705882352941,0.055232558139534906,0.03,0.8699999999999999,0.8499999999999999,21.42553807152561,1.9591848343723903,0.21,20.624167302259284,0.6516997051615073,0.17,0.5700000000000001,2.006269327506993,
0.02,0.11764705882352941,0.4212962962962965,0.25,0.9899999999999999,0.01,17.240226503419848,2.159089062356351,0.25,17.240226503419844,2.1606154233684047,0.17,0.91,-0.0007064473369694513,
0.02,0.11764705882352941,0.13949275362318841,0.04,0.9099999999999999,0.8099999999999998,20.598874052209457,1.9691531406031633,0.23,19.402028304789425,1.0105223075411158,0.17,0.77,0.9486488580293344,
0.02,0.1111111111111111,0.002192982456140351,0.03,0.8699999999999999,0.8499999999999999,21.79558359588588,1.8575047132931495,0.14,22.058066449899762,0.44793354238173644,0.18000000000000002,0.05,3.146831030818748,
0.02,0.1111111111111111,0.003623188405797102,0.03,0.8699999999999999,0.8499999999999999,21.785558035273933,1.8574635153690924,0.15,22.012002044303884,0.45220308547537336,0.18000000000000002,0.08,3.107587000244492,
0.02,0.11764705882352941,0.08459595959595963,0.04,0.9099999999999999,0.8099999999999998,20.94437381059633,1.9603292986390621,0.22,20.098457920773825,0.7760237919409896,0.17,0.67,1.5261200996632969,
0.02,0.11764705882352941,0.6527777777777785,0.26,0.9899999999999999,0.01,15.860318785650763,2.9974369825004983,0.26,15.860318785650763,3.009054925166522,0.17,0.9400000000000001,-0.0038609938851085213,
0.02,0.1111111111111111,0.005681818181818182,0.03,0.8699999999999999,0.8499999999999999,21.771130981320276,1.8574032150072866,0.15,21.996334778688073,0.458673571805598,0.18000000000000002,0.12,3.0495099983535123,
0.02,0.1111111111111111,0.004629629629629629,0.03,0.8699999999999999,0.8499999999999999,21.77850425943348,1.857434182026432,0.15,22.00434071906216,0.4553676065472586,0.18000000000000002,0.1,3.0789774136770207,
0.02,0.11764705882352941,0.13194444444444445,0.04,0.9099999999999999,0.8099999999999998,20.646240044436812,1.9680083723141666,0.23,19.43506842791972,0.9785017090445693,0.17,0.76,1.0112467399119551,
0.02,0.1111111111111111,0.006782945736434109,0.03,0.8699999999999999,0.8499999999999999,21.76341601130508,1.857370480785747,0.16,21.920780961395565,0.46220561406973587,0.18000000000000002,0.14,3.0184939867595677,
0.02,0.11764705882352941,0.25595238095238093,0.04,0.9099999999999999,0.8099999999999998,19.878170383143456,1.984523498319491,0.24,18.414841506919643,1.499494236992028,0.17,0.86,0.32346190426208454,
0.02,0.11764705882352941,0.11858974358974358,0.04,0.9099999999999999,0.8099999999999998,20.73017129121269,1.9659315678140141,0.23,19.493152457947318,0.9215512780600096,0.17,0.74,1.1332850538198662,
0.02,0.11764705882352941,0.3750000000000001,0.08,0.9699999999999999,0.6499999999999999,18.585157157405213,2.0495055366463264,0.25,17.410370392180774,1.9804296321105634,0.17,0.9,0.03487925216618182,
0.02,0.11764705882352941,0.1567460317460318,0.04,0.9099999999999999,0.8099999999999998,20.490839710617685,1.97169422121353,0.24,18.804769484768826,1.0835129084081088,0.17,0.79,0.8197237946249596,
0.02,0.11764705882352941,0.10714285714285715,0.04,0.9099999999999999,0.8099999999999998,20.80222535240966,1.964097171361926,0.23,19.542541808442436,0.872434902162609,0.17,0.72,1.2512822062635078,
0.02,0.1111111111111111,0.0012886597938144332,0.03,0.8699999999999999,0.8499999999999999,21.80192383656075,1.857530466436266,0.14,22.065089748246425,0.44528261012569453,0.18000000000000002,0.03,3.171576486923488,
0.02,0.11764705882352941,0.9999999999999992,0.26,0.9699999999999999,0.01,14.489228475612078,4.098150428193265,0.26,14.702523931296907,4.116706700763132,0.17,0.96,-0.0045075527402587134,
0.02,0.1111111111111111,0.005149812734082397,0.03,0.8699999999999999,0.8499999999999999,21.77485889850929,1.8574189107542027,0.15,22.000382262179905,0.4570023225528662,0.18000000000000002,0.11,3.0643533283998483,
0.02,0.1111111111111111,0.00042087542087542097,0.03,0.8699999999999999,0.8499999999999999,21.808008659981827,1.8575549618793374,0.13,22.076777329291495,0.442743451069335,0.18000000000000002,0.01,3.1955560435572394,
0.02,0.1111111111111111,0.013157894736842106,0.03,0.8699999999999999,0.8499999999999999,21.718776668162963,1.8571744980504623,0.17,21.77123853981655,0.4841235938459207,0.18000000000000002,0.24,2.8361577945352834,
0.02,0.1111111111111111,0.006226053639846744,0.03,0.8699999999999999,0.8499999999999999,21.76731767392886,1.8573870776849541,0.15,21.992195232545143,0.460382592727274,0.18000000000000002,0.13,3.0344424550935436,
0.02,0.11764705882352941,0.20343137254901972,0.04,0.9099999999999999,0.8099999999999998,20.20048917904217,1.9780833918548144,0.24,18.62409502243019,1.2817759515437255,0.17,0.8300000000000001,0.5432364677091039,
0.02,0.11764705882352941,0.18981481481481488,0.04,0.9099999999999999,0.8099999999999998,20.284840540154356,1.9762892589828658,0.24,18.67735618330191,1.224404460905348,0.17,0.8200000000000001,0.6140820473012325,
0.02,0.1111111111111111,0.004120879120879121,0.03,0.8699999999999999,0.8499999999999999,21.782069774098392,1.8574490450784487,0.15,22.008213053385745,0.4537682389166484,0.18000000000000002,0.09,3.0933870768765708,
0.02,0.1111111111111111,0.008534136546184741,0.03,0.8699999999999999,0.8499999999999999,21.751149110599663,1.8573177378372618,0.16,21.907821108616076,0.46807071605557243,0.18000000000000002,0.17,2.9680280652651403,
0.02,0.11764705882352941,0.27884615384615385,0.06,0.9499999999999998,0.7299999999999999,19.367681129802776,1.9925947965626867,0.25,17.753661111937184,1.5927082516766724,0.17,0.87,0.2510733177058928,
0.02,0.11764705882352941,0.33712121212121215,0.06,0.9499999999999998,0.7299999999999999,19.050592947150662,2.02325192397956,0.25,17.54744131396344,1.8298524976265664,0.17,0.89,0.10569126560957498,
0.02,0.1111111111111111,0.010416666666666668,0.03,0.8699999999999999,0.8499999999999999,21.7379659657416,1.857260110912595,0.17,21.790774287570407,0.47440331521898077,0.18000000000000002,0.2,2.9149391484654754,
0.02,0.11764705882352941,2.041666666666665,0.27,0.9699999999999999,0.01,11.304941554174247,6.5055172835578325,0.27,11.46128518291393,6.5472591607395785,0.17,0.98,-0.006375473485462413,
0.02,0.1111111111111111,0.014639639639639641,0.03,0.8699999999999999,0.8499999999999999,21.70840773784838,1.8571273909273072,0.17,21.7606837301099,0.48937033118276435,0.18000000000000002,0.26,2.7949325338926783,
0.02,0.1111111111111111,0.0017361111111111114,0.03,0.8699999999999999,0.8499999999999999,21.79878663729451,1.857517752795751,0.14,22.06161427083276,0.44659448332970486,0.18000000000000002,0.04,3.159293995184467,
0.02,0.11764705882352941,0.479166666666667,0.25,0.9699999999999999,0.01,16.761154675238238,2.376514002263051,0.25,17.024436402173162,2.3798743387204575,0.17,0.92,-0.0014119806255036282,
0.02,0.1111111111111111,0.01785714285714286,0.03,0.8699999999999999,0.8499999999999999,21.685901495169993,1.8570231230950236,0.18,21.59444349217574,0.5012995810683654,0.18000000000000002,0.3,2.704417863540504,
0.02,0.1111111111111111,0.025537634408602152,0.03,0.8699999999999999,0.8499999999999999,21.632230241250433,1.8567635214828333,0.19,21.35213459313059,0.5306464632083127,0.18000000000000002,0.38,2.4990594495942866,
0.02,0.1111111111111111,0.0234375,0.03,0.8699999999999999,0.8499999999999999,21.646898246327353,1.8568359808488326,0.19,21.365512060472266,0.5224535371037359,0.18000000000000002,0.36,2.554069116159794,
0.02,0.1111111111111111,0.003136200716845879,0.03,0.8699999999999999,0.8499999999999999,21.788971524761553,1.8574776076086674,0.14,22.050744553143122,0.45069666958529986,0.18000000000000002,0.07,3.121347533625644,
0.02,0.1111111111111111,0.027777777777777783,0.03,0.8699999999999999,0.8499999999999999,21.616591020876466,1.8566850304347804,0.19,21.337862662594883,0.5393737506378151,0.18000000000000002,0.4,2.442297717008347,
